Date,Ticker,Factor,R2
2021-07-30,ICLN,R2,0.6980903245456551
2021-08-02,ICLN,R2,0.6973901893183445
2021-08-03,ICLN,R2,0.6877180353146856
2021-08-04,ICLN,R2,0.6552676133297081
2021-08-05,ICLN,R2,0.6334720237064788
2021-08-06,ICLN,R2,0.5845709859833674
2021-08-09,ICLN,R2,0.5860487058051036
2021-08-10,ICLN,R2,0.5253510533911663
2021-08-11,ICLN,R2,0.5229245045457018
2021-08-12,ICLN,R2,0.49699198238937425
2021-08-13,ICLN,R2,0.5009054828509574
2021-08-16,ICLN,R2,0.4834856822355511
2021-08-17,ICLN,R2,0.4935567694060994
2021-08-18,ICLN,R2,0.5109982788153498
2021-08-19,ICLN,R2,0.5106141814160715
2021-08-20,ICLN,R2,0.515632651467618
2021-08-23,ICLN,R2,0.5178853152251419
2021-08-24,ICLN,R2,0.5177344651787562
2021-08-25,ICLN,R2,0.5223600451293156
2021-08-26,ICLN,R2,0.5111404173734173
2021-08-27,ICLN,R2,0.49423418782986017
2021-08-30,ICLN,R2,0.4876464230815525
2021-08-31,ICLN,R2,0.4867405236329324
2021-09-01,ICLN,R2,0.4906712783933116
2021-09-02,ICLN,R2,0.4892808671308079
2021-09-03,ICLN,R2,0.47155513483562717
2021-09-07,ICLN,R2,0.4532817767691769
2021-09-08,ICLN,R2,0.4698487335469411
2021-09-09,ICLN,R2,0.4620658215419077
2021-09-10,ICLN,R2,0.4599434025322945
2021-09-13,ICLN,R2,0.43860291200400936
2021-09-14,ICLN,R2,0.4272018313172591
2021-09-15,ICLN,R2,0.3755147717117656
2021-09-16,ICLN,R2,0.3667369016901527
2021-09-17,ICLN,R2,0.3644610177204983
2021-09-20,ICLN,R2,0.4025065368632085
2021-09-21,ICLN,R2,0.41649210994216235
2021-09-22,ICLN,R2,0.43467589314515787
2021-09-23,ICLN,R2,0.4416782184797172
2021-09-24,ICLN,R2,0.4325496889023701
2021-09-27,ICLN,R2,0.44073380287221364
2021-09-28,ICLN,R2,0.4678068033831887
2021-09-29,ICLN,R2,0.48193254468180247
2021-09-30,ICLN,R2,0.48880373079201733
2021-10-01,ICLN,R2,0.4887282857996569
2021-10-04,ICLN,R2,0.5132090223562035
2021-10-05,ICLN,R2,0.5159747192839563
2021-10-06,ICLN,R2,0.5079144068845614
2021-10-07,ICLN,R2,0.5153735156671482
2021-10-08,ICLN,R2,0.504972127412063
2021-10-11,ICLN,R2,0.5133067461632683
2021-10-12,ICLN,R2,0.45918467157714715
2021-10-13,ICLN,R2,0.4434094304637173
2021-10-14,ICLN,R2,0.429172645635577
2021-10-15,ICLN,R2,0.43123330879161303
2021-10-18,ICLN,R2,0.4447364984448525
2021-10-19,ICLN,R2,0.4106519580784673
2021-10-20,ICLN,R2,0.40438900285269375
2021-10-21,ICLN,R2,0.3901872725814848
2021-10-22,ICLN,R2,0.38399138809076994
2021-10-25,ICLN,R2,0.3954362059247746
2021-10-26,ICLN,R2,0.39761133004376314
2021-10-27,ICLN,R2,0.38903919114644003
2021-10-28,ICLN,R2,0.40634738615999344
2021-10-29,ICLN,R2,0.4581822971384063
2021-11-01,ICLN,R2,0.4731109285558939
2021-11-02,ICLN,R2,0.46798301156879163
2021-11-03,ICLN,R2,0.38426626522546636
2021-11-04,ICLN,R2,0.38406549988265604
2021-11-05,ICLN,R2,0.3773148317577386
2021-11-08,ICLN,R2,0.34345945177495274
2021-11-09,ICLN,R2,0.336461973191597
2021-11-10,ICLN,R2,0.3412813102576031
2021-11-11,ICLN,R2,0.3399801321516148
2021-11-12,ICLN,R2,0.34337530890207646
2021-11-15,ICLN,R2,0.3374618397760385
2021-11-16,ICLN,R2,0.3306658750025424
2021-11-17,ICLN,R2,0.3384734092342878
2021-11-18,ICLN,R2,0.3461048122745686
2021-11-19,ICLN,R2,0.34986654656809113
2021-11-22,ICLN,R2,0.37504285870089316
2021-11-23,ICLN,R2,0.37549782540292753
2021-11-24,ICLN,R2,0.3733037862641162
2021-11-26,ICLN,R2,0.37262332381407093
2021-11-29,ICLN,R2,0.37705635078791955
2021-11-30,ICLN,R2,0.3798112586559904
2021-12-01,ICLN,R2,0.41821713136783933
2021-12-02,ICLN,R2,0.41228605332845725
2021-12-03,ICLN,R2,0.44796099619029495
2021-12-06,ICLN,R2,0.43048488763307535
2021-12-07,ICLN,R2,0.4751380083696404
2021-12-08,ICLN,R2,0.470434431869049
2021-12-09,ICLN,R2,0.5020021092071504
2021-12-10,ICLN,R2,0.5131202844725724
2021-12-13,ICLN,R2,0.5091099777378055
2021-12-14,ICLN,R2,0.4989951544352288
2021-12-15,ICLN,R2,0.5043754617405158
2021-12-16,ICLN,R2,0.5027538129079958
2021-12-17,ICLN,R2,0.4939170213618159
2021-12-20,ICLN,R2,0.5072034313065017
2021-12-21,ICLN,R2,0.5282444329835929
2021-12-22,ICLN,R2,0.5191417457531708
2021-12-23,ICLN,R2,0.5156248462333404
2021-12-27,ICLN,R2,0.5080962235768949
2021-12-28,ICLN,R2,0.5118165200449427
2021-12-29,ICLN,R2,0.4972037511325397
2021-12-30,ICLN,R2,0.4965592956695205
2021-12-31,ICLN,R2,0.49619428595582105
2022-01-03,ICLN,R2,0.48410507850249496
2022-01-04,ICLN,R2,0.48797348507428784
2022-01-05,ICLN,R2,0.5421471282815227
2022-01-06,ICLN,R2,0.5468414191173909
2022-01-07,ICLN,R2,0.5452462976022293
2022-01-10,ICLN,R2,0.5579122611467595
2022-01-11,ICLN,R2,0.5593146460770099
2022-01-12,ICLN,R2,0.5625067346324686
2022-01-13,ICLN,R2,0.5547643607415411
2022-01-14,ICLN,R2,0.5559451961695253
2022-01-18,ICLN,R2,0.5693660817731981
2022-01-19,ICLN,R2,0.567091392982592
2022-01-20,ICLN,R2,0.5501260669068593
2022-01-21,ICLN,R2,0.5627707536811466
2022-01-24,ICLN,R2,0.599987759773282
2022-01-25,ICLN,R2,0.5970321818121619
2022-01-26,ICLN,R2,0.6006954731011641
2022-01-27,ICLN,R2,0.6014296527642606
2022-01-28,ICLN,R2,0.6185085383245232
2022-01-31,ICLN,R2,0.7026976770911753
2022-02-01,ICLN,R2,0.7075396912472267
2022-02-02,ICLN,R2,0.7111969556002069
2022-02-03,ICLN,R2,0.716679712295946
2022-02-04,ICLN,R2,0.7218007113369797
2022-02-07,ICLN,R2,0.7226561279633426
2022-02-08,ICLN,R2,0.7292765708846627
2022-02-09,ICLN,R2,0.7446241017364056
2022-02-10,ICLN,R2,0.7558752173326364
2022-02-11,ICLN,R2,0.762847260818474
2022-02-14,ICLN,R2,0.7627482607676616
2022-02-15,ICLN,R2,0.7844621330386494
2022-02-16,ICLN,R2,0.7847367864699893
2022-02-17,ICLN,R2,0.7706215970419683
2022-02-18,ICLN,R2,0.7709395655116081
2022-02-22,ICLN,R2,0.7731553478384645
2022-02-23,ICLN,R2,0.7651486779453875
2022-02-24,ICLN,R2,0.7819633661198909
2022-02-25,ICLN,R2,0.7866707161280204
2022-02-28,ICLN,R2,0.7575564478682555
2022-03-01,ICLN,R2,0.7657888081785647
2022-03-02,ICLN,R2,0.7537312096189079
2022-03-03,ICLN,R2,0.7851172346850442
2022-03-04,ICLN,R2,0.7740273122403013
2022-03-07,ICLN,R2,0.6781460529294264
2022-03-08,ICLN,R2,0.6219042512020192
2022-03-09,ICLN,R2,0.5794303271879772
2022-03-10,ICLN,R2,0.5848416451107175
2022-03-11,ICLN,R2,0.6023582695418707
2022-03-14,ICLN,R2,0.6144948780871347
2022-03-15,ICLN,R2,0.6152627403354708
2022-03-16,ICLN,R2,0.6555417628279585
2022-03-17,ICLN,R2,0.6637251713901786
2022-03-18,ICLN,R2,0.6421119822017475
2022-03-21,ICLN,R2,0.641997091863617
2022-03-22,ICLN,R2,0.6352792312291201
2022-03-23,ICLN,R2,0.6219102825788267
2022-03-24,ICLN,R2,0.6233208292977788
2022-03-25,ICLN,R2,0.6244902292901942
2022-03-28,ICLN,R2,0.6095985273693589
2022-03-29,ICLN,R2,0.6083024810184413
2022-03-30,ICLN,R2,0.598165457656461
2022-03-31,ICLN,R2,0.5962530130941524
2022-04-01,ICLN,R2,0.5701636011385692
2022-04-04,ICLN,R2,0.5786154627442366
2022-04-05,ICLN,R2,0.5775861323956792
2022-04-06,ICLN,R2,0.575478325106029
2022-04-07,ICLN,R2,0.577354777337551
2022-04-08,ICLN,R2,0.5787236260755996
2022-04-11,ICLN,R2,0.5779733038471837
2022-04-12,ICLN,R2,0.5764785221997523
2022-04-13,ICLN,R2,0.5732511593660368
2022-04-14,ICLN,R2,0.575200891642232
2022-04-18,ICLN,R2,0.5796809338496356
2022-04-19,ICLN,R2,0.5866358609032203
2022-04-20,ICLN,R2,0.6100998134009732
2022-04-21,ICLN,R2,0.607801975729666
2022-04-22,ICLN,R2,0.5976165631699057
2022-04-25,ICLN,R2,0.5916662164905205
2022-04-26,ICLN,R2,0.6018886916084262
2022-04-27,ICLN,R2,0.5665354156787177
2022-04-28,ICLN,R2,0.5672964034965196
2022-04-29,ICLN,R2,0.5734371304908125
2022-05-02,ICLN,R2,0.5653888276561778
2022-05-03,ICLN,R2,0.5496289937968406
2022-05-04,ICLN,R2,0.5494794130514473
2022-05-05,ICLN,R2,0.5755927148535628
2022-05-06,ICLN,R2,0.5788526950748326
2022-05-09,ICLN,R2,0.6058964606317193
2022-05-10,ICLN,R2,0.615965249613011
2022-05-11,ICLN,R2,0.629044573500089
2022-05-12,ICLN,R2,0.5894984657633978
2022-05-13,ICLN,R2,0.6067247075355867
2022-05-16,ICLN,R2,0.6061878973802681
2022-05-17,ICLN,R2,0.6164153047605399
2022-05-18,ICLN,R2,0.6196613654325849
2022-05-19,ICLN,R2,0.6300663694902204
2022-05-20,ICLN,R2,0.5844400050671856
2022-05-23,ICLN,R2,0.5933303063493659
2022-05-24,ICLN,R2,0.606727125367888
2022-05-25,ICLN,R2,0.6088972105104855
2022-05-26,ICLN,R2,0.6315719602697778
2022-05-27,ICLN,R2,0.6334065433153822
2022-05-31,ICLN,R2,0.6361444538316974
2022-06-01,ICLN,R2,0.6667428818142114
2022-06-02,ICLN,R2,0.7108120997671479
2022-06-03,ICLN,R2,0.7371562082276448
2022-06-06,ICLN,R2,0.7381190991566273
2022-06-07,ICLN,R2,0.7349819005641507
2022-06-08,ICLN,R2,0.7296066005480835
2022-06-09,ICLN,R2,0.7269685573236591
2022-06-10,ICLN,R2,0.7257518009434443
2022-06-13,ICLN,R2,0.7378426975799424
2022-06-14,ICLN,R2,0.7419216960804433
2022-06-15,ICLN,R2,0.7459109856514358
2022-06-16,ICLN,R2,0.7537475410604328
2022-06-17,ICLN,R2,0.754102293054345
2022-06-21,ICLN,R2,0.7551453836444845
2022-06-22,ICLN,R2,0.7543341540957945
2022-06-23,ICLN,R2,0.7580190850806662
2022-06-24,ICLN,R2,0.7487246817519803
2022-06-27,ICLN,R2,0.7599491908357389
2022-06-28,ICLN,R2,0.7631270715362517
2022-06-29,ICLN,R2,0.7668407454998041
2022-06-30,ICLN,R2,0.7587915830473371
2022-07-01,ICLN,R2,0.7752872233849425
2022-07-05,ICLN,R2,0.7572423328661382
2022-07-06,ICLN,R2,0.7548877535989273
2022-07-07,ICLN,R2,0.7573199135195487
2022-07-08,ICLN,R2,0.7555739389046444
2022-07-11,ICLN,R2,0.7715260750340341
2022-07-12,ICLN,R2,0.7730376961323673
2022-07-13,ICLN,R2,0.7726413212749195
2022-07-14,ICLN,R2,0.7721370742269067
2022-07-15,ICLN,R2,0.7460339762513922
2022-07-18,ICLN,R2,0.7478791405763496
2022-07-19,ICLN,R2,0.7376333586348258
2022-07-20,ICLN,R2,0.727387637359616
2022-07-21,ICLN,R2,0.7252419097466433
2022-07-22,ICLN,R2,0.7239237787382541
2022-07-25,ICLN,R2,0.7311917840090227
2022-07-26,ICLN,R2,0.7250052560417228
2022-07-27,ICLN,R2,0.7243502522405092
2022-07-28,ICLN,R2,0.6965144706897994
2022-07-29,ICLN,R2,0.698540136420222
2022-08-01,ICLN,R2,0.696366216069684
2022-08-02,ICLN,R2,0.6860012650080896
2022-08-03,ICLN,R2,0.6540940053702489
2022-08-04,ICLN,R2,0.608721101785695
2022-08-05,ICLN,R2,0.6087901015301476
2022-08-08,ICLN,R2,0.5937583152524367
2022-08-09,ICLN,R2,0.6061760197188728
2022-08-10,ICLN,R2,0.5982061009994849
2022-08-11,ICLN,R2,0.5995428766540117
2022-08-12,ICLN,R2,0.5901787405937999
2022-08-15,ICLN,R2,0.6212728139378603
2022-08-16,ICLN,R2,0.6218170988608249
2022-08-17,ICLN,R2,0.6227395523287655
2022-08-18,ICLN,R2,0.6239789900757913
2022-08-19,ICLN,R2,0.6319169304184433
2022-08-22,ICLN,R2,0.6338053344829657
2022-08-23,ICLN,R2,0.6276792435332814
2022-08-24,ICLN,R2,0.6295598571046864
2022-08-25,ICLN,R2,0.6306802166377442
2022-08-26,ICLN,R2,0.6305342636262599
2022-08-29,ICLN,R2,0.6150473967105444
2022-08-30,ICLN,R2,0.6189814018925073
2022-08-31,ICLN,R2,0.6291769096960704
2022-09-01,ICLN,R2,0.6458921853015621
2022-09-02,ICLN,R2,0.6435045145016143
2022-09-06,ICLN,R2,0.6302744947462859
2022-09-07,ICLN,R2,0.6423324354897624
2022-09-08,ICLN,R2,0.5937081040168978
2022-09-09,ICLN,R2,0.5847734196697147
2022-09-12,ICLN,R2,0.5825673281318968
2022-09-13,ICLN,R2,0.569489300039855
2022-09-14,ICLN,R2,0.5935594026396083
2022-09-15,ICLN,R2,0.5971143855754335
2022-09-16,ICLN,R2,0.6001059325560603
2022-09-19,ICLN,R2,0.5969122310641667
2022-09-20,ICLN,R2,0.609392436454336
2022-09-21,ICLN,R2,0.6112148142014961
2022-09-22,ICLN,R2,0.6127403955606066
2022-09-23,ICLN,R2,0.6235733897033238
2022-09-26,ICLN,R2,0.6295687790447291
2022-09-27,ICLN,R2,0.6231536463508736
2022-09-28,ICLN,R2,0.6175778011521622
2022-09-29,ICLN,R2,0.62899318372194
2022-09-30,ICLN,R2,0.6287546145065266
2022-10-03,ICLN,R2,0.6430728094505604
2022-10-04,ICLN,R2,0.650741444974384
2022-10-05,ICLN,R2,0.6495413874995531
2022-10-06,ICLN,R2,0.6568865614831121
2022-10-07,ICLN,R2,0.6646942742407371
2022-10-10,ICLN,R2,0.6773004251984458
2022-10-11,ICLN,R2,0.7041968592766868
2022-10-12,ICLN,R2,0.7035808079356136
2022-10-13,ICLN,R2,0.7072870565536369
2022-10-14,ICLN,R2,0.7137405282015017
2022-10-17,ICLN,R2,0.6983745116011562
2022-10-18,ICLN,R2,0.7041558535197416
2022-10-19,ICLN,R2,0.7241782386601047
2022-10-20,ICLN,R2,0.7286273765942621
2022-10-21,ICLN,R2,0.7101685026824238
2022-10-24,ICLN,R2,0.7156315695268858
2022-10-25,ICLN,R2,0.7269924507836734
2022-10-26,ICLN,R2,0.7385953997727932
2022-10-27,ICLN,R2,0.7517864073375884
2022-10-28,ICLN,R2,0.7349927160482503
2022-10-31,ICLN,R2,0.7342804267295959
2022-11-01,ICLN,R2,0.7346692434738811
2022-11-02,ICLN,R2,0.7422801959288579
2022-11-03,ICLN,R2,0.7302341948067423
2022-11-04,ICLN,R2,0.7319470861343754
2022-11-07,ICLN,R2,0.7311753576807609
2022-11-08,ICLN,R2,0.7241730233101494
2022-11-09,ICLN,R2,0.7244203951478179
2022-11-10,ICLN,R2,0.7698511541502798
2022-11-11,ICLN,R2,0.7680817189721237
2022-11-14,ICLN,R2,0.7614857366832425
2022-11-15,ICLN,R2,0.7650494558941081
2022-11-16,ICLN,R2,0.7616541495489121
2022-11-17,ICLN,R2,0.7479115510242733
2022-11-18,ICLN,R2,0.7402081355512231
2022-11-21,ICLN,R2,0.7330459111927543
2022-11-22,ICLN,R2,0.7337009924807552
2022-11-23,ICLN,R2,0.7348506819064351
2022-11-25,ICLN,R2,0.7377885615858686
2022-11-28,ICLN,R2,0.7390009330293235
2022-11-29,ICLN,R2,0.7396505710266599
2022-11-30,ICLN,R2,0.763553917166133
2022-12-01,ICLN,R2,0.7421541650836958
2022-12-02,ICLN,R2,0.7388770221245754
2022-12-05,ICLN,R2,0.7326419938475087
2022-12-06,ICLN,R2,0.7301816463633416
2022-12-07,ICLN,R2,0.7286926473290253
2022-12-08,ICLN,R2,0.7347836479710066
2022-12-09,ICLN,R2,0.736419322166088
2022-12-12,ICLN,R2,0.7384701956111062
2022-12-13,ICLN,R2,0.7414966045486711
2022-12-14,ICLN,R2,0.7280587814694796
2022-12-15,ICLN,R2,0.7321627682043461
2022-12-16,ICLN,R2,0.7283263570566119
2022-12-19,ICLN,R2,0.7293819761525977
2022-12-20,ICLN,R2,0.722198133746155
2022-12-21,ICLN,R2,0.7364418860145938
2022-12-22,ICLN,R2,0.7403356902525096
2022-12-23,ICLN,R2,0.7349142768444435
2022-12-27,ICLN,R2,0.7437225947591777
2022-12-28,ICLN,R2,0.7345048087179096
2022-12-29,ICLN,R2,0.7294179935633882
2022-12-30,ICLN,R2,0.7455727290775356
2023-01-03,ICLN,R2,0.7407573908882765
2023-01-04,ICLN,R2,0.7290976554085173
2023-01-05,ICLN,R2,0.7357369663147698
2023-01-06,ICLN,R2,0.7438253078984136
2023-01-09,ICLN,R2,0.7428815822766142
2023-01-10,ICLN,R2,0.7413907105953979
2023-01-11,ICLN,R2,0.7297052397040888
2023-01-12,ICLN,R2,0.7299544373567943
2023-01-13,ICLN,R2,0.7344023856486184
2023-01-17,ICLN,R2,0.731970796578256
2023-01-18,ICLN,R2,0.7350484552338559
2023-01-19,ICLN,R2,0.7254540723055964
2023-01-20,ICLN,R2,0.7279556450824517
2023-01-23,ICLN,R2,0.7171110977440258
2023-01-24,ICLN,R2,0.7362346732013212
2023-01-25,ICLN,R2,0.7375681110533738
2023-01-26,ICLN,R2,0.7589885232694222
2023-01-27,ICLN,R2,0.7554809702310001
2023-01-30,ICLN,R2,0.7581075874796083
2023-01-31,ICLN,R2,0.7557236534351758
2023-02-01,ICLN,R2,0.7744976447779779
2023-02-02,ICLN,R2,0.7642888907729835
2023-02-03,ICLN,R2,0.7660814771214962
2023-02-06,ICLN,R2,0.7675738244418128
2023-02-07,ICLN,R2,0.7853208568689549
2023-02-08,ICLN,R2,0.7136929880857095
2023-02-09,ICLN,R2,0.749384082875344
2023-02-10,ICLN,R2,0.7487193671438681
2023-02-13,ICLN,R2,0.7440017737949189
2023-02-14,ICLN,R2,0.728236694018836
2023-02-15,ICLN,R2,0.7323715139101794
2023-02-16,ICLN,R2,0.7428154026530738
2023-02-17,ICLN,R2,0.7420441637194671
2023-02-21,ICLN,R2,0.7383449956991326
2023-02-22,ICLN,R2,0.7354217436609074
2023-02-23,ICLN,R2,0.734618634530237
2023-02-24,ICLN,R2,0.7341877064656483
2023-02-27,ICLN,R2,0.7329471708883784
2023-02-28,ICLN,R2,0.7054307735363453
2023-03-01,ICLN,R2,0.6864908105108369
2023-03-02,ICLN,R2,0.6849813099620707
2023-03-03,ICLN,R2,0.7092362611237314
2023-03-06,ICLN,R2,0.6933204143846247
2023-03-07,ICLN,R2,0.695538958068994
2023-03-08,ICLN,R2,0.6932113250824605
2023-03-09,ICLN,R2,0.7145500951038047
2023-03-10,ICLN,R2,0.7166045964472105
2023-03-13,ICLN,R2,0.7250718524438902
2023-03-14,ICLN,R2,0.7390455856989322
2023-03-15,ICLN,R2,0.7273414394401663
2023-03-16,ICLN,R2,0.7135220696843325
2023-03-17,ICLN,R2,0.7120757457900535
2023-03-20,ICLN,R2,0.7177190497905629
2023-03-21,ICLN,R2,0.7193838274007425
2023-03-22,ICLN,R2,0.718514512463772
2023-03-23,ICLN,R2,0.7141474770249332
2023-03-24,ICLN,R2,0.7018320571372856
2023-03-27,ICLN,R2,0.7018220951919378
2023-03-28,ICLN,R2,0.7042409993271261
2023-03-29,ICLN,R2,0.7047416182964104
2023-03-30,ICLN,R2,0.6979605391517556
2023-03-31,ICLN,R2,0.7015554164112363
2023-04-03,ICLN,R2,0.6614900412460453
2023-04-04,ICLN,R2,0.6323918044178717
2023-04-05,ICLN,R2,0.6385779015570843
2023-04-06,ICLN,R2,0.6358169715268506
2023-04-10,ICLN,R2,0.6154854266766172
2023-04-11,ICLN,R2,0.6090010977747413
2023-04-12,ICLN,R2,0.6061713289174206
2023-04-13,ICLN,R2,0.6118282381178459
2023-04-14,ICLN,R2,0.6132094842371074
2023-04-17,ICLN,R2,0.6186102491044945
2023-04-18,ICLN,R2,0.6146846633710419
2023-04-19,ICLN,R2,0.6046770859097562
2023-04-20,ICLN,R2,0.5997384933149728
2023-04-21,ICLN,R2,0.6015980322930724
2023-04-24,ICLN,R2,0.6142185645554943
2023-04-25,ICLN,R2,0.6359944340606458
2023-04-26,ICLN,R2,0.5994613692086439
2023-04-27,ICLN,R2,0.5825079007480924
2023-04-28,ICLN,R2,0.5575637972358597
2023-05-01,ICLN,R2,0.5795741006419112
2023-05-02,ICLN,R2,0.5996279548171883
2023-05-03,ICLN,R2,0.5994202117768703
2023-05-04,ICLN,R2,0.594240209751965
2023-05-05,ICLN,R2,0.6071621174213369
2023-05-08,ICLN,R2,0.595414450456234
2023-05-09,ICLN,R2,0.5951564237389402
2023-05-10,ICLN,R2,0.5931867105120538
2023-05-11,ICLN,R2,0.5923894157944863
2023-05-12,ICLN,R2,0.5401673923728851
2023-05-15,ICLN,R2,0.5369342978975766
2023-05-16,ICLN,R2,0.5453448136786044
2023-05-17,ICLN,R2,0.5323161301231217
2023-05-18,ICLN,R2,0.53064068367161
2023-05-19,ICLN,R2,0.5297190788977606
2023-05-22,ICLN,R2,0.5229029334666963
2023-05-23,ICLN,R2,0.5225027670282876
2023-05-24,ICLN,R2,0.5213197894483719
2023-05-25,ICLN,R2,0.5213386428857016
2023-05-26,ICLN,R2,0.5245014290705512
2023-05-30,ICLN,R2,0.5069042864612572
2023-05-31,ICLN,R2,0.5218515931016747
2023-06-01,ICLN,R2,0.5250312337835883
2023-06-02,ICLN,R2,0.5109624577884591
2023-06-05,ICLN,R2,0.5004402027072867
2023-06-06,ICLN,R2,0.5002573566716064
2023-06-07,ICLN,R2,0.5067916103920524
2023-06-08,ICLN,R2,0.5001623302861469
2023-06-09,ICLN,R2,0.4871640686383609
2023-06-12,ICLN,R2,0.5120703005313006
2023-06-13,ICLN,R2,0.4810018690850102
2023-06-14,ICLN,R2,0.47757788256858846
2023-06-15,ICLN,R2,0.4786487298583001
2023-06-16,ICLN,R2,0.46465278299388546
2023-06-20,ICLN,R2,0.46476841212664677
2023-06-21,ICLN,R2,0.4852477622531376
2023-06-22,ICLN,R2,0.47769023971864644
2023-06-23,ICLN,R2,0.4932256071030279
2023-06-26,ICLN,R2,0.4759248938681978
2023-06-27,ICLN,R2,0.48493172186019007
2023-06-28,ICLN,R2,0.45882854834538533
2023-06-29,ICLN,R2,0.46100853970058453
2023-06-30,ICLN,R2,0.4910815903216146
2023-07-03,ICLN,R2,0.512409983019499
2023-07-05,ICLN,R2,0.5103194302230276
2023-07-06,ICLN,R2,0.5284334034127458
2023-07-07,ICLN,R2,0.5075233487545345
2023-07-10,ICLN,R2,0.5182119374004788
2023-07-11,ICLN,R2,0.5095968052946238
2023-07-12,ICLN,R2,0.5255026037025983
2023-07-13,ICLN,R2,0.5381633493978535
2023-07-14,ICLN,R2,0.5414729077010991
2023-07-17,ICLN,R2,0.5484705284200462
2023-07-18,ICLN,R2,0.5306911734970171
2023-07-19,ICLN,R2,0.5326242494253719
2023-07-20,ICLN,R2,0.5417408724603231
2023-07-21,ICLN,R2,0.5305120671349205
2023-07-24,ICLN,R2,0.5008187889067193
2023-07-25,ICLN,R2,0.49194849827233833
2023-07-26,ICLN,R2,0.5311025372230638
2023-07-27,ICLN,R2,0.5537410080829174
2023-07-28,ICLN,R2,0.5178016676035564
2023-07-31,ICLN,R2,0.5194855858908143
2023-08-01,ICLN,R2,0.5506269453396655
2023-08-02,ICLN,R2,0.5716285857905423
2023-08-03,ICLN,R2,0.5722272395625694
2023-08-04,ICLN,R2,0.563119873665947
2023-08-07,ICLN,R2,0.5398304948235066
2023-08-08,ICLN,R2,0.5388257682829787
2023-08-09,ICLN,R2,0.5912345121178431
2023-08-10,ICLN,R2,0.5957080210971897
2023-08-11,ICLN,R2,0.5764463796015384
2023-08-14,ICLN,R2,0.5748663560448353
2023-08-15,ICLN,R2,0.6035335843981926
2023-08-16,ICLN,R2,0.6058673725218634
2023-08-17,ICLN,R2,0.6171035794525569
2023-08-18,ICLN,R2,0.6123074230685566
2023-08-21,ICLN,R2,0.626056331178404
2023-08-22,ICLN,R2,0.6349543605260743
2023-08-23,ICLN,R2,0.6615394939449373
2023-08-24,ICLN,R2,0.6670799779816227
2023-08-25,ICLN,R2,0.6682869565473417
2023-08-28,ICLN,R2,0.6547884642416708
2023-08-29,ICLN,R2,0.6912187978206747
2023-08-30,ICLN,R2,0.6671737469583796
2023-08-31,ICLN,R2,0.6824659573191454
2023-09-01,ICLN,R2,0.6812927554841053
2023-09-05,ICLN,R2,0.6761293202804295
2023-09-06,ICLN,R2,0.6789087315278477
2023-09-07,ICLN,R2,0.6798886665476028
2023-09-08,ICLN,R2,0.6797225482018914
2023-09-11,ICLN,R2,0.6759394552518235
2023-09-12,ICLN,R2,0.6521149852083484
2023-09-13,ICLN,R2,0.6513811576749897
2023-09-14,ICLN,R2,0.6594412737481257
2023-09-15,ICLN,R2,0.6608439532554501
2023-09-18,ICLN,R2,0.6574750905095368
2023-09-19,ICLN,R2,0.6409290162810568
2023-09-20,ICLN,R2,0.6232182163425006
2023-09-21,ICLN,R2,0.6238106449186038
2023-09-22,ICLN,R2,0.6218610838435883
2023-09-25,ICLN,R2,0.6226947558513534
2023-09-26,ICLN,R2,0.6277852816413563
2023-09-27,ICLN,R2,0.6229547929524093
2023-09-28,ICLN,R2,0.618749310514424
2023-09-29,ICLN,R2,0.6029831394389336
2023-10-02,ICLN,R2,0.611812403995173
2023-10-03,ICLN,R2,0.621047752954356
2023-10-04,ICLN,R2,0.6256803026874015
2023-10-05,ICLN,R2,0.6094385832148328
2023-10-06,ICLN,R2,0.6027269849287178
2023-10-09,ICLN,R2,0.5972655844001302
2023-10-10,ICLN,R2,0.6118525060505803
2023-10-11,ICLN,R2,0.6303702822092419
2023-10-12,ICLN,R2,0.6412284989485986
2023-10-13,ICLN,R2,0.6388463610746354
2023-10-16,ICLN,R2,0.6488107835804601
2023-10-17,ICLN,R2,0.6479981012702777
2023-10-18,ICLN,R2,0.6630916720016372
2023-10-19,ICLN,R2,0.6782486496296284
2023-10-20,ICLN,R2,0.6683685615541727
2023-10-23,ICLN,R2,0.6816669739375774
2023-10-24,ICLN,R2,0.6888013913316655
2023-10-25,ICLN,R2,0.6915801860833788
2023-10-26,ICLN,R2,0.7145970212819177
2023-10-27,ICLN,R2,0.7222707108368309
2023-10-30,ICLN,R2,0.7206615058015218
2023-10-31,ICLN,R2,0.7283402041176161
2023-11-01,ICLN,R2,0.7061410780115744
2023-11-02,ICLN,R2,0.7615466572735714
2023-11-03,ICLN,R2,0.7712833246801702
2023-11-06,ICLN,R2,0.7706967250930516
2023-11-07,ICLN,R2,0.7754425881043824
2023-11-08,ICLN,R2,0.7670737831619735
2023-11-09,ICLN,R2,0.7591463656181006
2023-11-10,ICLN,R2,0.7387728407850436
2023-11-13,ICLN,R2,0.7401095142853622
2023-11-14,ICLN,R2,0.8046636356604826
2023-11-15,ICLN,R2,0.8055036013552099
2023-11-16,ICLN,R2,0.8026987427482792
2023-11-17,ICLN,R2,0.8014946527039408
2023-11-20,ICLN,R2,0.795050829334396
2023-11-21,ICLN,R2,0.7989180104007587
2023-11-22,ICLN,R2,0.7899671983374712
